PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2010,Clinical Laboratory Technologists and Technicians,detailed,"7,910",6.8,2.271,1.00,26.14,"54,370",1.8,14.32,18.09,25.32,32.40,39.06,"29,780","37,640","52,670","67,390","81,250",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2021,Dental Hygienists,detailed,"4,760",12.0,1.366,0.92,37.46,"77,910",2.2,30.60,33.43,37.13,42.11,47.26,"63,650","69,530","77,230","87,600","98,310",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2031,Cardiovascular Technologists and Technicians,detailed,"1,930",16.7,0.553,1.41,26.06,"54,210",4.4,13.13,15.90,24.52,35.45,41.75,"27,320","33,070","51,000","73,730","86,840",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2032,Diagnostic Medical Sonographers,detailed,"1,380",10.8,0.396,0.82,38.38,"79,840",6.2,26.09,30.74,35.49,41.54,49.39,"54,260","63,930","73,810","86,400","102,740",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2033,Nuclear Medicine Technologists,detailed,260,7.0,0.074,0.56,39.03,"81,180",1.8,29.66,33.67,38.73,45.21,49.45,"61,700","70,030","80,560","94,040","102,850",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2034,Radiologic Technologists,detailed,"4,340",6.7,1.244,0.88,28.49,"59,260",2.1,17.39,23.15,28.78,34.58,38.51,"36,160","48,150","59,870","71,930","80,100",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2035,Magnetic Resonance Imaging Technologists,detailed,920,21.2,0.263,1.00,34.94,"72,680",1.6,26.66,30.39,34.82,38.91,45.43,"55,460","63,220","72,430","80,930","94,480",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2041,Emergency Medical Technicians and Paramedics,detailed,"4,960",8.3,1.423,0.81,20.30,"42,230",3.2,13.06,15.29,19.63,23.66,28.91,"27,160","31,800","40,840","49,220","60,140",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2051,Dietetic Technicians,detailed,700,16.3,0.201,0.86,12.53,"26,060",4.1,8.71,9.92,11.25,13.78,18.07,"18,110","20,640","23,390","28,660","37,580",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2052,Pharmacy Technicians,detailed,"10,170",5.7,2.917,1.00,15.98,"33,230",1.9,10.86,12.81,15.29,18.77,22.47,"22,580","26,650","31,810","39,040","46,740",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2053,Psychiatric Technicians,detailed,"1,090",20.3,0.313,0.67,16.01,"33,310",4.3,11.40,12.80,14.60,17.38,20.50,"23,710","26,630","30,360","36,140","42,630",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2054,Respiratory Therapy Technicians,detailed,230,18.7,0.065,0.96,25.16,"52,320",3.6,15.22,20.48,23.87,29.52,37.22,"31,660","42,600","49,660","61,410","77,430",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2055,Surgical Technologists,detailed,"2,570",7.7,0.738,0.99,23.91,"49,730",1.8,15.28,18.93,23.36,28.16,31.46,"31,780","39,370","48,590","58,570","65,440",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2056,Veterinary Technologists and Technicians,detailed,"2,900",12.9,0.831,1.14,16.42,"34,160",5.5,11.43,13.34,15.91,19.25,23.18,"23,770","27,750","33,100","40,050","48,200",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2057,Ophthalmic Medical Technicians,detailed,"1,660",29.3,0.477,1.42,16.18,"33,660",3.5,10.81,12.86,15.66,18.87,22.78,"22,490","26,750","32,570","39,250","47,380",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"16,370",5.7,4.697,0.95,23.36,"48,590",1.0,17.46,20.10,22.57,25.96,30.59,"36,310","41,810","46,940","54,000","63,630",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2071,Medical Records and Health Information Technicians,detailed,"4,730",7.6,1.357,0.95,21.58,"44,890",2.5,12.55,15.06,19.29,26.87,33.81,"26,100","31,320","40,130","55,890","70,330",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2081,"Opticians, Dispensing",detailed,"1,910",22.2,0.548,1.04,17.20,"35,770",2.8,11.86,13.82,16.85,19.50,23.91,"24,660","28,740","35,050","40,570","49,730",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2091,Orthotists and Prosthetists,detailed,80,25.8,0.022,0.40,37.03,"77,020",4.7,26.41,29.25,34.89,44.68,49.83,"54,920","60,850","72,560","92,940","103,640",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2092,Hearing Aid Specialists,detailed,70,37.5,0.021,0.40,22.05,"45,870",2.7,13.12,14.97,19.49,31.01,35.77,"27,290","31,130","40,530","64,490","74,410",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2099,"Health Technologists and Technicians, All Other",detailed,"1,950",15.5,0.559,0.64,19.29,"40,130",3.2,12.16,13.66,16.48,23.37,31.44,"25,290","28,410","34,270","48,620","65,390",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-9011,Occupational Health and Safety Specialists,detailed,"2,270",5.9,0.653,1.14,35.33,"73,480",2.4,19.00,26.85,34.39,43.29,49.94,"39,510","55,850","71,530","90,040","103,880",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-9012,Occupational Health and Safety Technicians,detailed,610,6.8,0.176,1.43,25.31,"52,650",1.9,17.78,20.89,24.23,28.88,33.61,"36,990","43,440","50,390","60,070","69,920",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-9091,Athletic Trainers,detailed,680,12.2,0.195,1.11,*,"58,640",2.7,*,*,*,*,*,"40,960","47,730","58,770","70,700","78,630",TRUE,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,**,**,**,**,34.63,"72,030",5.4,16.84,31.35,35.19,38.85,48.37,"35,020","65,200","73,190","80,800","100,610",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-0000,Healthcare Support Occupations,major,"86,720",4.7,24.882,0.86,15.28,"31,780",2.2,9.01,10.87,13.76,17.59,22.65,"18,750","22,610","28,620","36,580","47,120",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-1011,Home Health Aides,detailed,"15,520",22.6,4.452,0.77,10.71,"22,280",2.9,7.91,8.47,9.42,12.35,15.07,"16,450","17,630","19,600","25,680","31,350",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-1013,Psychiatric Aides,detailed,"1,970",5.8,0.566,1.23,12.69,"26,400",2.0,10.50,11.52,11.93,14.13,16.10,"21,840","23,970","24,800","29,390","33,490",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-1014,Nursing Assistants,detailed,"22,330",5.3,6.406,0.63,12.87,"26,770",1.7,9.77,10.68,12.18,14.71,17.75,"20,330","22,210","25,340","30,600","36,930",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-1015,Orderlies,detailed,650,15.5,0.188,0.51,12.48,"25,970",2.1,9.70,10.61,12.05,14.17,15.77,"20,170","22,060","25,060","29,480","32,810",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-2011,Occupational Therapy Assistants,detailed,"1,690",29.2,0.484,1.66,33.92,"70,560",7.0,25.72,28.05,31.88,38.67,46.99,"53,510","58,350","66,320","80,440","97,740",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-2012,Occupational Therapy Aides,detailed,180,29.6,0.050,0.93,15.86,"32,980",8.1,10.35,11.52,14.62,18.10,26.38,"21,520","23,960","30,400","37,650","54,870",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-2021,Physical Therapist Assistants,detailed,"2,100",15.8,0.602,0.95,35.20,"73,210",4.5,14.74,26.13,34.38,44.41,56.49,"30,670","54,350","71,500","92,360","117,500",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-2022,Physical Therapist Aides,detailed,"1,840",13.0,0.528,1.53,12.97,"26,990",2.5,9.04,10.57,12.70,14.91,17.76,"18,810","21,990","26,410","31,010","36,930",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9011,Massage Therapists,detailed,"2,920",22.0,0.839,1.16,21.65,"45,040",8.5,9.44,13.42,18.27,27.90,40.11,"19,630","27,910","38,010","58,040","83,420",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9091,Dental Assistants,detailed,"9,220",6.3,2.646,1.12,18.17,"37,790",2.8,12.55,14.68,17.66,21.47,24.84,"26,090","30,530","36,740","44,660","51,670",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9092,Medical Assistants,detailed,"18,950",5.9,5.437,1.20,15.62,"32,490",1.1,11.33,13.22,15.64,17.99,19.58,"23,560","27,490","32,540","37,410","40,730",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9093,Medical Equipment Preparers,detailed,"1,000",12.2,0.287,0.76,18.35,"38,160",5.0,12.41,14.24,17.04,21.10,25.80,"25,820","29,620","35,440","43,890","53,660",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9094,Medical Transcriptionists,detailed,"2,340",12.2,0.672,1.71,17.16,"35,700",23.8,9.35,10.28,11.76,17.57,23.77,"19,460","21,380","24,470","36,540","49,440",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9095,Pharmacy Aides,detailed,730,28.3,0.211,0.84,13.63,"28,360",5.7,8.64,9.89,11.55,16.81,22.27,"17,970","20,580","24,030","34,960","46,330",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,"1,610",22.6,0.463,0.78,12.07,"25,100",2.9,8.47,9.77,11.57,13.99,16.74,"17,620","20,310","24,060","29,090","34,830",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9097,Phlebotomists,detailed,"2,580",11.3,0.741,0.86,15.76,"32,770",1.6,11.36,13.21,15.31,18.05,20.53,"23,630","27,480","31,850","37,540","42,700",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9099,"Healthcare Support Workers, All Other",detailed,"1,080",20.9,0.311,0.48,23.03,"47,900",6.7,12.56,17.09,22.12,28.67,35.40,"26,120","35,550","46,010","59,640","73,630",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-0000,Protective Service Occupations,major,"74,310",3.5,21.322,0.89,21.65,"45,020",4.1,9.26,11.39,18.42,29.59,39.15,"19,250","23,690","38,320","61,540","81,420",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-1011,First-Line Supervisors of Correctional Officers,detailed,290,27.7,0.083,0.28,30.79,"64,030",3.4,21.25,22.72,27.21,37.01,41.65,"44,200","47,250","56,590","76,990","86,630",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-1012,First-Line Supervisors of Police and Detectives,detailed,540,11.4,0.156,0.21,50.99,"106,060",3.0,27.66,35.93,47.54,67.81,77.83,"57,540","74,730","98,880","141,050","161,890",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,310,9.5,0.088,0.21,46.34,"96,380",2.3,25.14,34.12,46.18,59.77,70.41,"52,290","70,970","96,050","124,330","146,460",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,"1,380",6.3,0.396,0.76,25.91,"53,900",4.1,14.70,18.08,25.16,30.91,38.79,"30,570","37,610","52,330","64,300","80,690",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-2011,Firefighters,detailed,"7,920",6.3,2.272,1.01,28.02,"58,270",3.2,16.64,21.00,27.24,34.60,40.38,"34,610","43,690","56,660","71,960","83,990",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-2021,Fire Inspectors and Investigators,detailed,410,23.8,0.116,1.39,32.78,"68,180",1.7,21.66,26.18,32.04,38.50,45.94,"45,060","54,450","66,650","80,080","95,550",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3011,Bailiffs,detailed,260,9.2,0.075,0.58,23.67,"49,240",3.6,16.84,20.12,23.25,27.56,31.66,"35,020","41,840","48,370","57,330","65,850",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3012,Correctional Officers and Jailers,detailed,"6,200",14.7,1.778,0.59,20.62,"42,890",2.4,16.12,17.34,19.34,23.00,28.58,"33,520","36,080","40,220","47,840","59,450",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3021,Detectives and Criminal Investigators,detailed,"1,800",5.0,0.517,0.70,41.87,"87,090",8.4,19.10,25.95,35.56,62.29,67.78,"39,730","53,980","73,970","129,560","140,980",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3031,Fish and Game Wardens,detailed,30,8.5,0.009,0.21,33.58,"69,840",2.1,26.04,31.76,34.02,35.52,37.16,"54,160","66,050","70,760","73,880","77,290",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3041,Parking Enforcement Workers,detailed,90,20.5,0.025,0.40,16.35,"34,000",2.2,12.63,13.72,15.59,18.77,22.05,"26,280","28,540","32,430","39,050","45,870",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3051,Police and Sheriff's Patrol Officers,detailed,"15,850",4.2,4.548,0.98,33.18,"69,020",1.6,21.84,26.52,33.47,38.83,45.24,"45,420","55,170","69,620","80,770","94,100",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3052,Transit and Railroad Police,detailed,**,**,**,**,34.09,"70,900",10.2,25.89,27.40,29.91,37.95,49.34,"53,850","56,990","62,220","78,930","102,640",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9011,Animal Control Workers,detailed,370,4.5,0.106,1.19,18.30,"38,060",1.6,12.54,16.01,18.36,21.44,24.16,"26,090","33,300","38,190","44,600","50,240",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9021,Private Detectives and Investigators,detailed,**,**,**,**,25.65,"53,340",5.9,14.08,17.00,22.51,33.62,41.92,"29,280","35,360","46,810","69,930","87,190",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9032,Security Guards,detailed,"28,080",6.3,8.056,1.04,14.40,"29,960",2.9,8.81,10.23,11.96,15.57,23.23,"18,320","21,280","24,880","32,380","48,320",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9091,Crossing Guards,detailed,"2,140",18.2,0.613,1.14,11.24,"23,370",3.2,8.03,8.77,10.48,12.90,17.02,"16,710","18,240","21,790","26,820","35,410",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,"4,840",14.6,1.389,1.36,9.63,"20,030",1.6,7.98,8.48,9.31,10.67,11.93,"16,600","17,640","19,370","22,200","24,800",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9093,Transportation Security Screeners,detailed,**,**,**,**,19.88,"41,340",3.8,16.44,18.88,19.28,20.94,22.83,"34,190","39,270","40,110","43,560","47,480",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9099,"Protective Service Workers, All Other",detailed,"1,830",4.9,0.525,0.55,12.54,"26,080",3.1,8.34,9.40,11.14,14.20,18.10,"17,350","19,540","23,170","29,540","37,650",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-0000,Food Preparation and Serving Related Occupations,major,"322,170",1.0,92.439,1.00,11.62,"24,170",1.4,7.96,8.60,9.79,12.78,18.56,"16,550","17,880","20,370","26,590","38,610",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-1011,Chefs and Head Cooks,detailed,"2,090",13.3,0.600,0.65,27.33,"56,840",5.9,15.08,20.41,25.21,32.19,42.06,"31,360","42,450","52,450","66,960","87,490",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,"22,730",4.4,6.523,1.00,18.14,"37,730",1.5,10.02,12.48,17.40,23.22,28.28,"20,850","25,950","36,190","48,310","58,810",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2011,"Cooks, Fast Food",detailed,"13,360",11.0,3.833,1.08,10.09,"20,980",2.2,7.95,8.52,9.48,11.38,13.61,"16,540","17,730","19,720","23,680","28,310",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2012,"Cooks, Institution and Cafeteria",detailed,"8,640",5.9,2.480,0.87,12.96,"26,960",1.5,8.86,10.41,12.43,14.86,18.01,"18,440","21,650","25,850","30,910","37,470",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2014,"Cooks, Restaurant",detailed,"32,460",4.4,9.312,1.04,12.60,"26,210",3.6,8.56,9.93,11.87,14.27,18.42,"17,810","20,660","24,680","29,680","38,320",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2015,"Cooks, Short Order",detailed,"4,970",18.9,1.425,1.17,11.32,"23,540",3.1,8.28,9.31,10.81,12.42,16.31,"17,220","19,370","22,490","25,830","33,920",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2019,"Cooks, All Other",detailed,200,40.5,0.056,0.50,13.24,"27,530",4.6,8.97,10.80,13.19,15.32,17.94,"18,670","22,460","27,440","31,860","37,310",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2021,Food Preparation Workers,detailed,"14,500",11.7,4.160,0.71,10.84,"22,540",1.7,8.07,8.86,10.39,12.31,14.74,"16,800","18,440","21,620","25,600","30,660",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-3011,Bartenders,detailed,"10,700",6.3,3.069,0.71,14.14,"29,410",4.0,7.92,8.54,9.73,18.76,25.41,"16,480","17,770","20,230","39,020","52,860",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"102,120",4.6,29.301,1.17,9.66,"20,090",1.2,7.84,8.31,9.09,10.49,12.27,"16,310","17,290","18,920","21,810","25,520",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,"9,330",18.7,2.678,0.80,10.38,"21,590",2.9,8.00,8.63,9.73,11.73,14.19,"16,640","17,950","20,240","24,400","29,520",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-3031,Waiters and Waitresses,detailed,"61,270",2.6,17.579,0.97,12.55,"26,100",3.2,7.90,8.49,9.57,15.42,22.61,"16,430","17,650","19,900","32,070","47,030",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-3041,"Food Servers, Nonrestaurant",detailed,"8,150",13.8,2.338,1.26,9.54,"19,850",1.9,7.82,8.32,9.15,10.62,11.96,"16,270","17,310","19,030","22,090","24,880",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"10,060",8.2,2.885,0.94,9.85,"20,480",1.8,7.85,8.36,9.21,10.88,13.17,"16,330","17,390","19,150","22,640","27,400",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-9021,Dishwashers,detailed,"8,540",6.9,2.451,0.69,10.24,"21,300",1.3,8.00,8.72,9.94,11.43,13.12,"16,640","18,130","20,680","23,780","27,280",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"12,180",6.5,3.495,1.20,10.36,"21,560",2.1,7.86,8.43,9.42,11.58,14.55,"16,350","17,540","19,590","24,080","30,260",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,880,20.3,0.254,0.64,10.71,"22,280",2.2,8.14,9.11,10.47,11.96,14.04,"16,930","18,950","21,770","24,890","29,200",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"94,120",1.9,27.007,0.87,12.82,"26,660",1.8,8.37,9.54,11.33,14.28,18.65,"17,410","19,830","23,570","29,700","38,790",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"2,940",10.6,0.843,0.77,22.94,"47,710",13.6,12.47,14.00,17.13,23.01,31.39,"25,930","29,110","35,630","47,860","65,290",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"2,180",11.7,0.627,0.89,23.55,"48,980",3.2,14.95,17.21,23.28,28.89,33.16,"31,090","35,800","48,420","60,080","68,960",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"48,590",3.7,13.942,0.92,11.80,"24,540",1.6,8.31,9.37,10.90,13.13,16.35,"17,290","19,490","22,670","27,310","34,010",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-2012,Maids and Housekeeping Cleaners,detailed,"16,550",7.5,4.749,0.73,10.32,"21,470",1.6,8.00,8.65,9.74,11.52,13.77,"16,650","17,990","20,260","23,950","28,640",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-2021,Pest Control Workers,detailed,"2,250",9.9,0.645,1.22,20.83,"43,320",16.2,10.86,13.82,19.03,28.57,34.78,"22,580","28,750","39,580","59,420","72,340",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-3011,Landscaping and Groundskeeping Workers,detailed,"19,580",5.5,5.619,0.88,13.45,"27,970",2.2,9.23,10.57,12.38,14.96,18.74,"19,190","21,980","25,760","31,120","38,970",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,150,39.7,0.043,0.24,18.26,"37,980",6.4,12.69,15.02,18.31,21.82,24.24,"26,400","31,240","38,090","45,380","50,410",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-3013,Tree Trimmers and Pruners,detailed,"1,780",45.2,0.512,1.77,16.25,"33,800",3.1,12.82,14.79,16.70,18.27,19.21,"26,670","30,770","34,740","37,990","39,960",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-3019,"Grounds Maintenance Workers, All Other",detailed,90,42.6,0.027,0.30,18.20,"37,870",5.0,10.46,11.92,17.95,22.60,30.11,"21,760","24,790","37,340","47,000","62,620",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-0000,Personal Care and Service Occupations,major,"95,580",3.6,27.423,0.76,11.83,"24,600",1.4,7.95,8.58,9.71,12.30,20.09,"16,540","17,850","20,200","25,590","41,790",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-1021,First-Line Supervisors of Personal Service Workers,detailed,"3,820",8.8,1.097,0.73,21.28,"44,260",2.1,10.61,15.73,20.25,25.55,32.25,"22,060","32,720","42,110","53,150","67,090",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-2011,Animal Trainers,detailed,420,30.9,0.121,1.20,17.77,"36,970",14.4,9.68,11.59,14.18,18.93,23.39,"20,130","24,100","29,500","39,380","48,650",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-2021,Nonfarm Animal Caretakers,detailed,"4,410",9.9,1.267,0.95,11.14,"23,160",2.1,8.25,9.24,10.65,12.10,14.69,"17,160","19,220","22,140","25,170","30,550",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3012,Gaming and Sports Book Writers and Runners,detailed,190,32.2,0.054,0.69,20.13,"41,870",11.2,8.94,10.82,20.16,25.70,36.06,"18,590","22,510","41,930","53,460","75,010",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3019,"Gaming Service Workers, All Other",detailed,230,36.4,0.066,0.98,16.23,"33,770",22.6,8.01,8.64,9.63,22.82,37.70,"16,660","17,970","20,020","47,470","78,420",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3021,Motion Picture Projectionists,detailed,450,49.3,0.128,3.21,11.86,"24,680",7.3,8.21,9.04,10.55,14.09,18.12,"17,080","18,800","21,950","29,300","37,690",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,"3,120",16.1,0.895,1.02,10.37,"21,560",4.1,7.92,8.40,9.21,10.66,13.97,"16,480","17,480","19,160","22,180","29,050",,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3091,Amusement and Recreation Attendants,detailed,"5,950",11.3,1.708,0.78,10.78,"22,430",2.4,7.99,8.55,9.50,11.95,15.40,"16,610","17,780","19,760","24,860","32,030",,
